pr_number,pr_head_commit,commit_hash,pr_description,commit_message,diff_text,reverted,revert_type,first_commit_files,first_commit_lines,first_commit_snaps,pr_total_commits,pr_final_files,pr_final_lines
1515,77021edc052d06507551286912eeaa6b9fd13ffa,cd3ba05dcd1c25b4e3c0b0e599150a2c2c9306ee,"Closes #1410.

## High points

* 24 packages total
* Webpack is building everything, both development and production (not the norm)
* Babel 7
* Webpack 4
* CSS is out, [Emotion](https://emotion.sh/) is in
* Main package went from 1.8MB to 2.0MB (this is actually not bad for stock webpack on a monorepo)

## Answering your questions before you ask them

#### Why Webpack for everything?
Most monorepos are libraries, and most libraries aren't built with Webpack. Usually Babel or Rollup are used for production, as they typically excel at producing leaner bundles.

The short answer is that Netlify CMS is an application, not a library, so it's dependencies aren't quite as focused as a typical library. Our packages import all kinds of stuff, and we really need the build tooling to Just Work™. After many, many, _many_ hours of toil, I can confirm that no other tooling was able to stomach our dependency graph nearly as well as Webpack + Babel. Rollup came close at some points, but there were a lot of gotchas for our use case.

To be clear: we'd ideally use Rollup for most of our packages. Maybe in the future.

**Why Emotion?**
Because CSS is for babies.

Seriously, though, CSS hit the scale limit once we split into a bunch of packages that needed to share styles, with surely more to come. Emotion gives us the beauty of the Styled Components approach with the ""just make a classname"" flexibility of CSS modules, for those times when you need it. And we did have those times.

## Tour of the new digs
We really need to document a whole lot of stuff now. Here's the lightning tour:

* Everything is in `/packages`.
* Some libs were created from code that used to be core, namely around auth, helper functions, and error handling.
* Some UI was centralized into a new lib, too, a trend I expect to continue.
* All extensions now live in their own package, including widgets, backends, and editor components.
* We finally have a core package, though it isn't nearly as thin as I had hoped.
* `/packages/netlify-cms` = the good ol' package you know and love. A tiny wrapper that preloads all of the official extensions.

## NPM is your friend.
If you want to use the core with a select few extensions, you'll need to use NPM. The `netlify-cms` package is a good example of how to do this, and it's fairly straightforward. The reason you need to use npm and bundle it up is ""because builds"". We need to get a shared dependency scheme going so that every widget doesn't have to cart around the same 800kb of dupe code. If you tried to throw together the core and some widgets via script tags in the browser today, it won't work. This is still a massive step forward, and we haven't lost any of the flexibility Netlify CMS already had, but it's sure to trip some folks up. Please be patient as we tumble down the rabbit hole of ~hip new tools~ wise architectural decisions.

## What now?
More modularity. The more consumable pieces Netlify CMS exists in, the more clearly defined extension points become, and the more obvious examples everyone has on how to do cool things within. You can still use Netlify CMS like you always have, but it's simpler than ever to make your own version of an ""official"" widget and whip up a CMS instance with just the extensions you choose. We're stoked at the possibilities. Let us know what you think!","begin scaffolding for lerna
","diff --git a/packages/netlify-cms-core/src/components/EditorWidgets/Markdown/MarkdownControl/VisualEditor/__tests__/parser.spec.js b/packages/netlify-cms-core/src/components/EditorWidgets/Markdown/MarkdownControl/VisualEditor/__tests__/parser.spec.js
new file mode 100644
index 0000000..e07ee22
--- /dev/null
+++ b/packages/netlify-cms-core/src/components/EditorWidgets/Markdown/MarkdownControl/VisualEditor/__tests__/parser.spec.js
@@ -0,0 +1,269 @@
+import React from 'react';
+import { fromJS } from 'immutable';
+import { markdownToSlate } from 'EditorWidgets/Markdown/serializers';
+
+const parser = markdownToSlate;
+
+// Temporary plugins test
+const testPlugins = fromJS([
+  {
+    label: 'Image',
+    id: 'image',
+    fromBlock: match => match && {
+      image: match[2],
+      alt: match[1],
+    },
+    toBlock: data => `![${ data.alt }](${ data.image })`,
+    toPreview: data => <img src={data.image} alt={data.alt} />,
+    pattern: /^!\[([^\]]+)]\(([^)]+)\)$/,
+    fields: [{
+      label: 'Image',
+      name: 'image',
+      widget: 'image',
+    }, {
+      label: 'Alt Text',
+      name: 'alt',
+    }],
+  },
+  {
+    id: ""youtube"",
+    label: ""Youtube"",
+    fields: [{name: 'id', label: 'Youtube Video ID'}],
+    pattern: /^{{<\s?youtube (\S+)\s?>}}/,
+    fromBlock: function(match) {
+      return {
+        id: match[1]
+      };
+    },
+    toBlock: function(obj) {
+      return '{{< youtube ' + obj.id + ' >}}';
+    },
+    toPreview: function(obj) {
+      return (
+        '<img src=""http://img.youtube.com/vi/' + obj.id + '/maxresdefault.jpg"" alt=""Youtube Video""/>'
+      );
+    }
+  },
+]);
+
+describe(""Compile markdown to Slate Raw AST"", () => {
+  it(""should compile simple markdown"", () => {
+    const value = `
+# H1
+
+sweet body
+`;
+    expect(parser(value)).toMatchSnapshot();
+  });
+
+  it(""should compile a markdown ordered list"", () => {
+    const value = `
+# H1
+
+1. yo
+2. bro
+3. fro
+`;
+    expect(parser(value)).toMatchSnapshot();
+  });
+
+  it(""should compile bulleted lists"", () => {
+    const value = `
+# H1
+
+* yo
+* bro
+* fro
+`;
+    expect(parser(value)).toMatchSnapshot();
+  });
+
+  it(""should compile multiple header levels"", () => {
+    const value = `
+# H1
+
+## H2
+
+### H3
+`;
+    expect(parser(value)).toMatchSnapshot();
+  });
+
+  it(""should compile horizontal rules"", () => {
+    const value = `
+# H1
+
+---
+
+blue moon
+`;
+    expect(parser(value)).toMatchSnapshot();
+  });
+
+  it(""should compile horizontal rules"", () => {
+    const value = `
+# H1
+
+---
+
+blue moon
+`;
+    expect(parser(value)).toMatchSnapshot();
+  });
+
+  it(""should compile soft breaks (double space)"", () => {
+    const value = `
+blue moon  
+footballs
+`;
+    expect(parser(value)).toMatchSnapshot();
+  });
+
+  it(""should compile images"", () => {
+    const value = `
+![super](duper.jpg)
+`;
+    expect(parser(value)).toMatchSnapshot();
+  });
+
+  it(""should compile code blocks"", () => {
+    const value = `
+\`\`\`javascript
+var a = 1;
+\`\`\`
+`;
+    expect(parser(value)).toMatchSnapshot();
+  });
+
+  it(""should compile nested inline markup"", () => {
+    const value = `
+# Word
+
+This is **some *hot* content**
+
+perhaps **scalding** even
+`;
+    expect(parser(value)).toMatchSnapshot();
+  });
+
+  it(""should compile inline code"", () => {
+    const value = `
+# Word
+
+This is some sweet \`inline code\` yo!
+`;
+    expect(parser(value)).toMatchSnapshot();
+  });
+
+  it(""should compile links"", () => {
+    const value = `
+# Word
+
+How far is it to [Google](https://google.com) land?
+`;
+    expect(parser(value)).toMatchSnapshot();
+  });
+
+  it(""should compile plugins"", () => {
+    const value = `
+![test](test.png)
+
+{{< test >}}
+`;
+    expect(parser(value)).toMatchSnapshot();
+  });
+
+  it(""should compile kitchen sink example"", () => {
+    const value = `
+# An exhibit of Markdown
+
+This note demonstrates some of what Markdown is capable of doing.
+
+*Note: Feel free to play with this page. Unlike regular notes, this doesn't
+automatically save itself.*
+
+## Basic formatting
+
+Paragraphs can be written like so. A paragraph is the basic block of Markdown.
+A paragraph is what text will turn into when there is no reason it should
+become anything else.
+
+Paragraphs must be separated by a blank line. Basic formatting of *italics* and
+**bold** is supported. This *can be **nested** like* so.
+
+## Lists
+
+### Ordered list
+
+1. Item 1 2. A second item 3. Number 3 4. Ⅳ
+
+*Note: the fourth item uses the Unicode character for Roman numeral four.*
+
+### Unordered list
+
+* An item Another item Yet another item And there's more...
+
+## Paragraph modifiers
+
+### Code block
+
+    Code blocks are very useful for developers and other people who look at
+    code or other things that are written in plain text. As you can see, it
+    uses a fixed-width font.
+
+You can also make \`inline code\` to add code into other things.
+
+### Quote
+
+> Here is a quote. What this is should be self explanatory. Quotes are
+automatically indented when they are used.
+
+## Headings
+
+There are six levels of headings. They correspond with the six levels of HTML
+headings. You've probably noticed them already in the page. Each level down
+uses one more hash character.
+
+### Headings *can* also contain **formatting**
+
+### They can even contain \`inline code\`
+
+Of course, demonstrating what headings look like messes up the structure of the
+page.
+
+I don't recommend using more than three or four levels of headings here,
+because, when you're smallest heading isn't too small, and you're largest
+heading isn't too big, and you want each size up to look noticeably larger and
+more important, there there are only so many sizes that you can use.
+
+## URLs
+
+URLs can be made in a handful of ways:
+
+* A named link to MarkItDown. The easiest way to do these is to select what you
+* want to make a link and hit \`Ctrl+L\`.  Another named link to
+* [MarkItDown](http://www.markitdown.net/) Sometimes you just want a URL like
+* <http://www.markitdown.net/>.
+
+## Horizontal rule
+
+A horizontal rule is a line that goes across the middle of the page.
+
+---
+
+It's sometimes handy for breaking things up.
+
+## Images
+
+Markdown can also contain images. I'll need to add something here sometime.
+
+## Finally
+
+There's actually a lot more to Markdown than this. See the official
+introduction and syntax for more information. However, be aware that this is
+not using the official implementation, and this might work subtly differently
+  in some of the little things.
+`;
+    expect(parser(value)).toMatchSnapshot();
+  });
+});

diff --git a/packages/netlify-cms-core/src/components/EditorWidgets/Markdown/MarkdownPreview/__tests__/renderer.spec.js b/packages/netlify-cms-core/src/components/EditorWidgets/Markdown/MarkdownPreview/__tests__/renderer.spec.js
new file mode 100644
index 0000000..dcb8ef8
--- /dev/null
+++ b/packages/netlify-cms-core/src/components/EditorWidgets/Markdown/MarkdownPreview/__tests__/renderer.spec.js
@@ -0,0 +1,132 @@
+/* eslint max-len:0 */
+
+import React from 'react';
+import { shallow } from 'enzyme';
+import { padStart } from 'lodash';
+import MarkdownPreview from '../index';
+import { markdownToHtml } from 'EditorWidgets/Markdown/serializers';
+
+const parser = markdownToHtml;
+
+describe('Markdown Preview renderer', () => {
+  describe('Markdown rendering', () => {
+    describe('General', () => {
+      it('should render markdown', () => {
+        const value = `
+# H1
+
+Text with **bold** & _em_ elements
+
+## H2
+
+* ul item 1
+* ul item 2
+
+### H3
+
+1. ol item 1
+1. ol item 2
+1. ol item 3
+
+#### H4
+
+[link title](http://google.com)
+
+##### H5
+
+![alt text](https://pbs.twimg.com/profile_images/678903331176214528/TQTdqGwD.jpg)
+
+###### H6
+`;
+        const component = shallow(<MarkdownPreview value={markdownToHtml(value)} />);
+        expect(component.html()).toMatchSnapshot();
+      });
+    });
+
+    describe('Headings', () => {
+      for (const heading of [...Array(6).keys()]) {
+        it(`should render Heading ${ heading + 1 }`, () => {
+          const value = padStart(' Title', heading + 7, '#');
+          const component = shallow(<MarkdownPreview value={markdownToHtml(value)} />);
+          expect(component.html()).toMatchSnapshot();
+        });
+      }
+    });
+
+    describe('Lists', () => {
+      it('should render lists', () => {
+        const value = `
+1. ol item 1
+1. ol item 2
+    * Sublist 1
+    * Sublist 2
+    * Sublist 3
+        1. Sub-Sublist 1
+        1. Sub-Sublist 2
+        1. Sub-Sublist 3
+1. ol item 3
+`;
+        const component = shallow(<MarkdownPreview value={markdownToHtml(value)} />);
+        expect(component.html()).toMatchSnapshot();
+      });
+    });
+
+    describe('Links', () => {
+      it('should render links', () => {
+        const value = `
+I get 10 times more traffic from [Google] [1] than from [Yahoo] [2] or [MSN] [3].
+
+  [1]: http://google.com/        ""Google""
+  [2]: http://search.yahoo.com/  ""Yahoo Search""
+  [3]: http://search.msn.com/    ""MSN Search""
+`;
+        const component = shallow(<MarkdownPreview value={markdownToHtml(value)} />);
+        expect(component.html()).toMatchSnapshot();
+      });
+    });
+
+    describe('Code', () => {
+      it('should render code', () => {
+        const value = 'Use the `printf()` function.';
+        const component = shallow(<MarkdownPreview value={markdownToHtml(value)} />);
+        expect(component.html()).toMatchSnapshot();
+      });
+
+      it('should render code 2', () => {
+        const value = '``There is a literal backtick (`) here.``';
+        const component = shallow(<MarkdownPreview value={markdownToHtml(value)} />);
+        expect(component.html()).toMatchSnapshot();
+      });
+    });
+
+    describe('HTML', () => {
+      it('should render HTML as is when using Markdown', () => {
+        const value = `
+# Title
+
+<form action=""test"">
+  <label for=""input"">
+    <input type=""checkbox"" checked=""checked"" id=""input""/> My label
+  </label>
+  <dl class=""test-class another-class"" style=""width: 100%"">
+      <dt data-attr=""test"">Test HTML content</dt>
+      <dt>Testing HTML in Markdown</dt>
+  </dl>
+</form>
+
+<h1 style=""display: block; border: 10px solid #f00; width: 100%"">Test</h1>
+`;
+        const component = shallow(<MarkdownPreview value={markdownToHtml(value)} />);
+        expect(component.html()).toMatchSnapshot();
+      });
+    });
+  });
+
+  describe('HTML rendering', () => {
+    it('should render HTML', () => {
+      const value = '<p>Paragraph with <em>inline</em> element</p>';
+      const component = shallow(<MarkdownPreview value={markdownToHtml(value)} />);
+      expect(component.html()).toMatchSnapshot();
+    });
+  });
+});

diff --git a/src/components/EditorWidgets/Markdown/MarkdownControl/VisualEditor/__tests__/parser.spec.js b/src/components/EditorWidgets/Markdown/MarkdownControl/VisualEditor/__tests__/parser.spec.js
deleted file mode 100644
index e07ee22..0000000
--- a/src/components/EditorWidgets/Markdown/MarkdownControl/VisualEditor/__tests__/parser.spec.js
+++ /dev/null
@@ -1,269 +0,0 @@
-import React from 'react';
-import { fromJS } from 'immutable';
-import { markdownToSlate } from 'EditorWidgets/Markdown/serializers';
-
-const parser = markdownToSlate;
-
-// Temporary plugins test
-const testPlugins = fromJS([
-  {
-    label: 'Image',
-    id: 'image',
-    fromBlock: match => match && {
-      image: match[2],
-      alt: match[1],
-    },
-    toBlock: data => `![${ data.alt }](${ data.image })`,
-    toPreview: data => <img src={data.image} alt={data.alt} />,
-    pattern: /^!\[([^\]]+)]\(([^)]+)\)$/,
-    fields: [{
-      label: 'Image',
-      name: 'image',
-      widget: 'image',
-    }, {
-      label: 'Alt Text',
-      name: 'alt',
-    }],
-  },
-  {
-    id: ""youtube"",
-    label: ""Youtube"",
-    fields: [{name: 'id', label: 'Youtube Video ID'}],
-    pattern: /^{{<\s?youtube (\S+)\s?>}}/,
-    fromBlock: function(match) {
-      return {
-        id: match[1]
-      };
-    },
-    toBlock: function(obj) {
-      return '{{< youtube ' + obj.id + ' >}}';
-    },
-    toPreview: function(obj) {
-      return (
-        '<img src=""http://img.youtube.com/vi/' + obj.id + '/maxresdefault.jpg"" alt=""Youtube Video""/>'
-      );
-    }
-  },
-]);
-
-describe(""Compile markdown to Slate Raw AST"", () => {
-  it(""should compile simple markdown"", () => {
-    const value = `
-# H1
-
-sweet body
-`;
-    expect(parser(value)).toMatchSnapshot();
-  });
-
-  it(""should compile a markdown ordered list"", () => {
-    const value = `
-# H1
-
-1. yo
-2. bro
-3. fro
-`;
-    expect(parser(value)).toMatchSnapshot();
-  });
-
-  it(""should compile bulleted lists"", () => {
-    const value = `
-# H1
-
-* yo
-* bro
-* fro
-`;
-    expect(parser(value)).toMatchSnapshot();
-  });
-
-  it(""should compile multiple header levels"", () => {
-    const value = `
-# H1
-
-## H2
-
-### H3
-`;
-    expect(parser(value)).toMatchSnapshot();
-  });
-
-  it(""should compile horizontal rules"", () => {
-    const value = `
-# H1
-
----
-
-blue moon
-`;
-    expect(parser(value)).toMatchSnapshot();
-  });
-
-  it(""should compile horizontal rules"", () => {
-    const value = `
-# H1
-
----
-
-blue moon
-`;
-    expect(parser(value)).toMatchSnapshot();
-  });
-
-  it(""should compile soft breaks (double space)"", () => {
-    const value = `
-blue moon  
-footballs
-`;
-    expect(parser(value)).toMatchSnapshot();
-  });
-
-  it(""should compile images"", () => {
-    const value = `
-![super](duper.jpg)
-`;
-    expect(parser(value)).toMatchSnapshot();
-  });
-
-  it(""should compile code blocks"", () => {
-    const value = `
-\`\`\`javascript
-var a = 1;
-\`\`\`
-`;
-    expect(parser(value)).toMatchSnapshot();
-  });
-
-  it(""should compile nested inline markup"", () => {
-    const value = `
-# Word
-
-This is **some *hot* content**
-
-perhaps **scalding** even
-`;
-    expect(parser(value)).toMatchSnapshot();
-  });
-
-  it(""should compile inline code"", () => {
-    const value = `
-# Word
-
-This is some sweet \`inline code\` yo!
-`;
-    expect(parser(value)).toMatchSnapshot();
-  });
-
-  it(""should compile links"", () => {
-    const value = `
-# Word
-
-How far is it to [Google](https://google.com) land?
-`;
-    expect(parser(value)).toMatchSnapshot();
-  });
-
-  it(""should compile plugins"", () => {
-    const value = `
-![test](test.png)
-
-{{< test >}}
-`;
-    expect(parser(value)).toMatchSnapshot();
-  });
-
-  it(""should compile kitchen sink example"", () => {
-    const value = `
-# An exhibit of Markdown
-
-This note demonstrates some of what Markdown is capable of doing.
-
-*Note: Feel free to play with this page. Unlike regular notes, this doesn't
-automatically save itself.*
-
-## Basic formatting
-
-Paragraphs can be written like so. A paragraph is the basic block of Markdown.
-A paragraph is what text will turn into when there is no reason it should
-become anything else.
-
-Paragraphs must be separated by a blank line. Basic formatting of *italics* and
-**bold** is supported. This *can be **nested** like* so.
-
-## Lists
-
-### Ordered list
-
-1. Item 1 2. A second item 3. Number 3 4. Ⅳ
-
-*Note: the fourth item uses the Unicode character for Roman numeral four.*
-
-### Unordered list
-
-* An item Another item Yet another item And there's more...
-
-## Paragraph modifiers
-
-### Code block
-
-    Code blocks are very useful for developers and other people who look at
-    code or other things that are written in plain text. As you can see, it
-    uses a fixed-width font.
-
-You can also make \`inline code\` to add code into other things.
-
-### Quote
-
-> Here is a quote. What this is should be self explanatory. Quotes are
-automatically indented when they are used.
-
-## Headings
-
-There are six levels of headings. They correspond with the six levels of HTML
-headings. You've probably noticed them already in the page. Each level down
-uses one more hash character.
-
-### Headings *can* also contain **formatting**
-
-### They can even contain \`inline code\`
-
-Of course, demonstrating what headings look like messes up the structure of the
-page.
-
-I don't recommend using more than three or four levels of headings here,
-because, when you're smallest heading isn't too small, and you're largest
-heading isn't too big, and you want each size up to look noticeably larger and
-more important, there there are only so many sizes that you can use.
-
-## URLs
-
-URLs can be made in a handful of ways:
-
-* A named link to MarkItDown. The easiest way to do these is to select what you
-* want to make a link and hit \`Ctrl+L\`.  Another named link to
-* [MarkItDown](http://www.markitdown.net/) Sometimes you just want a URL like
-* <http://www.markitdown.net/>.
-
-## Horizontal rule
-
-A horizontal rule is a line that goes across the middle of the page.
-
----
-
-It's sometimes handy for breaking things up.
-
-## Images
-
-Markdown can also contain images. I'll need to add something here sometime.
-
-## Finally
-
-There's actually a lot more to Markdown than this. See the official
-introduction and syntax for more information. However, be aware that this is
-not using the official implementation, and this might work subtly differently
-  in some of the little things.
-`;
-    expect(parser(value)).toMatchSnapshot();
-  });
-});

diff --git a/src/components/EditorWidgets/Markdown/MarkdownPreview/__tests__/renderer.spec.js b/src/components/EditorWidgets/Markdown/MarkdownPreview/__tests__/renderer.spec.js
deleted file mode 100644
index dcb8ef8..0000000
--- a/src/components/EditorWidgets/Markdown/MarkdownPreview/__tests__/renderer.spec.js
+++ /dev/null
@@ -1,132 +0,0 @@
-/* eslint max-len:0 */
-
-import React from 'react';
-import { shallow } from 'enzyme';
-import { padStart } from 'lodash';
-import MarkdownPreview from '../index';
-import { markdownToHtml } from 'EditorWidgets/Markdown/serializers';
-
-const parser = markdownToHtml;
-
-describe('Markdown Preview renderer', () => {
-  describe('Markdown rendering', () => {
-    describe('General', () => {
-      it('should render markdown', () => {
-        const value = `
-# H1
-
-Text with **bold** & _em_ elements
-
-## H2
-
-* ul item 1
-* ul item 2
-
-### H3
-
-1. ol item 1
-1. ol item 2
-1. ol item 3
-
-#### H4
-
-[link title](http://google.com)
-
-##### H5
-
-![alt text](https://pbs.twimg.com/profile_images/678903331176214528/TQTdqGwD.jpg)
-
-###### H6
-`;
-        const component = shallow(<MarkdownPreview value={markdownToHtml(value)} />);
-        expect(component.html()).toMatchSnapshot();
-      });
-    });
-
-    describe('Headings', () => {
-      for (const heading of [...Array(6).keys()]) {
-        it(`should render Heading ${ heading + 1 }`, () => {
-          const value = padStart(' Title', heading + 7, '#');
-          const component = shallow(<MarkdownPreview value={markdownToHtml(value)} />);
-          expect(component.html()).toMatchSnapshot();
-        });
-      }
-    });
-
-    describe('Lists', () => {
-      it('should render lists', () => {
-        const value = `
-1. ol item 1
-1. ol item 2
-    * Sublist 1
-    * Sublist 2
-    * Sublist 3
-        1. Sub-Sublist 1
-        1. Sub-Sublist 2
-        1. Sub-Sublist 3
-1. ol item 3
-`;
-        const component = shallow(<MarkdownPreview value={markdownToHtml(value)} />);
-        expect(component.html()).toMatchSnapshot();
-      });
-    });
-
-    describe('Links', () => {
-      it('should render links', () => {
-        const value = `
-I get 10 times more traffic from [Google] [1] than from [Yahoo] [2] or [MSN] [3].
-
-  [1]: http://google.com/        ""Google""
-  [2]: http://search.yahoo.com/  ""Yahoo Search""
-  [3]: http://search.msn.com/    ""MSN Search""
-`;
-        const component = shallow(<MarkdownPreview value={markdownToHtml(value)} />);
-        expect(component.html()).toMatchSnapshot();
-      });
-    });
-
-    describe('Code', () => {
-      it('should render code', () => {
-        const value = 'Use the `printf()` function.';
-        const component = shallow(<MarkdownPreview value={markdownToHtml(value)} />);
-        expect(component.html()).toMatchSnapshot();
-      });
-
-      it('should render code 2', () => {
-        const value = '``There is a literal backtick (`) here.``';
-        const component = shallow(<MarkdownPreview value={markdownToHtml(value)} />);
-        expect(component.html()).toMatchSnapshot();
-      });
-    });
-
-    describe('HTML', () => {
-      it('should render HTML as is when using Markdown', () => {
-        const value = `
-# Title
-
-<form action=""test"">
-  <label for=""input"">
-    <input type=""checkbox"" checked=""checked"" id=""input""/> My label
-  </label>
-  <dl class=""test-class another-class"" style=""width: 100%"">
-      <dt data-attr=""test"">Test HTML content</dt>
-      <dt>Testing HTML in Markdown</dt>
-  </dl>
-</form>
-
-<h1 style=""display: block; border: 10px solid #f00; width: 100%"">Test</h1>
-`;
-        const component = shallow(<MarkdownPreview value={markdownToHtml(value)} />);
-        expect(component.html()).toMatchSnapshot();
-      });
-    });
-  });
-
-  describe('HTML rendering', () => {
-    it('should render HTML', () => {
-      const value = '<p>Paragraph with <em>inline</em> element</p>';
-      const component = shallow(<MarkdownPreview value={markdownToHtml(value)} />);
-      expect(component.html()).toMatchSnapshot();
-    });
-  });
-});
",1,None=None,608,94720,4,32,446,42186
1778,ff659f5b88947eebf7300fa6f29b37629f127a36,baffbac87ad26f8c3ffd731f49318a2943b86b6f,"<!--
Thanks for submitting a pull request!

Please make sure you've read and understood our contributing guidelines.

If this is a bug fix, make sure your description includes ""fixes #xxxx"", or
""closes #xxxx"", where #xxxx is the issue number.

Please provide enough information so that others can review your pull request.
The first two fields are mandatory:
-->

**Summary**

<!--
Explain the **motivation** for making this change.
What existing problem does the pull request solve?
-->

closes #956
was getting `![null](url)` on my markdowns, when not entering any text 🐛 
made the one of the [image serializers](https://github.com/netlify/netlify-cms/blob/a262bcef530532d710540af16d83e9a9dcaaa597/packages/netlify-cms-widget-markdown/src/serializers/remarkImagesToText.js#L19) mirror [another one](https://github.com/netlify/netlify-cms/blob/a262bcef530532d710540af16d83e9a9dcaaa597/packages/netlify-cms-editor-component-image/src/index.js#L11
), from this very repository.

**Test plan**

1. manually added markdown line and snapshot.
2. `yarn jest`, it breaks (sending `null` as when empty)
3. fixed it! 💪 

before:
```diff
@@ -22,9 +22,9 @@
- <p>![](https://pbs.twimg.com/profile_images/678903331176214528/TQTdqGwD.jpg)</p>"",
+ <p>![null](https://pbs.twimg.com/profile_images/678903331176214528/TQTdqGwD.jpg)</p>"",
```

after: **passes**.

<!--
Demonstrate the code is solid.
Example: The exact commands you ran and their output, screenshots / videos if the pull request changes UI.
-->

**A picture of a cute animal (not mandatory but encouraged)**

![null](https://media.giphy.com/media/vsGnvQD0ZcQco/giphy.gif)","fix(widget-markdown): null check on image alt

closes #956
","diff --git a/packages/netlify-cms-widget-markdown/src/__tests__/renderer.spec.js b/packages/netlify-cms-widget-markdown/src/__tests__/renderer.spec.js
index 65b75b5..9497f9d 100644
--- a/packages/netlify-cms-widget-markdown/src/__tests__/renderer.spec.js
+++ b/packages/netlify-cms-widget-markdown/src/__tests__/renderer.spec.js
@@ -33,6 +33,8 @@ Text with **bold** & _em_ elements
 ![alt text](https://pbs.twimg.com/profile_images/678903331176214528/TQTdqGwD.jpg)
 
 ###### H6
+
+![](https://pbs.twimg.com/profile_images/678903331176214528/TQTdqGwD.jpg)
 `;
         expect(
           renderer.create(<MarkdownPreview value={markdownToHtml(value)} />).toJSON(),
",0,,3,9,1,2,3,9
2828,badced158977457434df6409c89ce88c8bf85c4a,806d9942106aa40617aae9522c45a545d5d68ecb,"Closes #2402 (and others below).

@erezrokah remember that massive PR I mentioned was coming? Here it is. Just a draft for now but will push to merge soon.

Includes:
- Slate upgrade
- Markdown widget overhaul
- EditorComponent API overhaul
- bunch of other stuff

Todo:
- address source todos
- clean up commit history
- review testing

Followup:
- singular undo/redo history in markdown widget w/ code blocks
- display code mode always, as it's generally part of the output
- pasting raw markdown into the visual editor produces empty code blocks

Closes #2828 and others
","wip
","diff --git a/packages/netlify-cms-widget-markdown/src/__tests__/renderer.spec.js b/packages/netlify-cms-widget-markdown/src/__tests__/renderer.spec.js
index b5cf171..e898ad6 100644
--- a/packages/netlify-cms-widget-markdown/src/__tests__/renderer.spec.js
+++ b/packages/netlify-cms-widget-markdown/src/__tests__/renderer.spec.js
@@ -40,7 +40,7 @@ Text with **bold** & _em_ elements
           renderer
             .create(<MarkdownPreview value={markdownToHtml(value)} getAsset={jest.fn()} />)
             .toJSON(),
-        ).toMatchInlineSnapshot();
+        ).toMatchSnapshot();
       });
     });
 
@@ -74,7 +74,32 @@ Text with **bold** & _em_ elements
           renderer
             .create(<MarkdownPreview value={markdownToHtml(value)} getAsset={jest.fn()} />)
             .toJSON(),
-        ).toMatchSnapshot();
+        ).toMatchInlineSnapshot(`
+          .emotion-0 {
+            margin: 15px 2px;
+          }
+          
+          <div
+            className=""emotion-0 emotion-1""
+            dangerouslySetInnerHTML={
+              Object {
+                ""__html"": ""<ol>
+          <li>ol item 1</li>
+          <li>ol item 2<ul>
+          <li>Sublist 1</li>
+          <li>Sublist 2</li>
+          <li>Sublist 3<ol>
+          <li>Sub-Sublist 1</li>
+          <li>Sub-Sublist 2</li>
+          <li>Sub-Sublist 3</li>
+          </ol></li>
+          </ul></li>
+          <li>ol item 3</li>
+          </ol>"",
+              }
+            }
+          />
+        `);
       });
     });
 
",0,,4,1567,2,100,110,21465
