pr_number,pr_head_commit,commit_hash,pr_description,commit_message,diff_text,reverted,revert_type,first_commit_files,first_commit_lines,first_commit_snaps,pr_total_commits,pr_final_files,pr_final_lines
1444,0c2df5fce1b06e5fdb06e115b0a0332dfbc443e9,0c2df5fce1b06e5fdb06e115b0a0332dfbc443e9,"Selecting a row that has subRows will now also select the subRows. It makes sense to select subRows if the parent row is selected but this functionality may not be desired for react-table.

Parent rows are also updated according to the subRows selection.

Let me know if any optimisations can be made.","Updated useRowSelect snapshot tests to test subRow selection.
","diff --git a/src/plugin-hooks/tests/useRowSelect.test.js b/src/plugin-hooks/tests/useRowSelect.test.js
index 4e8ce39..d4e8de0 100644
--- a/src/plugin-hooks/tests/useRowSelect.test.js
+++ b/src/plugin-hooks/tests/useRowSelect.test.js
@@ -2,6 +2,7 @@ import React from 'react'
 import { render, fireEvent } from '@testing-library/react'
 import { useTable } from '../../hooks/useTable'
 import { useRowSelect } from '../useRowSelect'
+import { useExpanded } from '../useExpanded'
 
 const data = [
   {
@@ -27,6 +28,25 @@ const data = [
     visits: 20,
     status: 'Complicated',
     progress: 10,
+    expanded: true,
+    subRows: [
+      {
+        firstName: 'bob',
+        lastName: 'ross',
+        age: 52,
+        visits: 40,
+        status: 'In Relationship',
+        progress: 30,
+      },
+      {
+        firstName: 'john',
+        lastName: 'smith',
+        age: 21,
+        visits: 30,
+        status: 'Single',
+        progress: 60,
+      },
+    ],
   },
   {
     firstName: 'jaylen',
@@ -51,7 +71,8 @@ function Table({ columns, data }) {
       columns,
       data,
     },
-    useRowSelect
+    useRowSelect,
+    useExpanded
   )
 
   // Render the UI for your table
@@ -164,7 +185,7 @@ function App() {
   return <Table columns={columns} data={data} />
 }
 
-test('renders a table with seletable rows', () => {
+test('renders a table with selectable rows', () => {
   const { getByLabelText, getAllByLabelText, asFragment } = render(<App />)
 
   const fragment1 = asFragment()
@@ -182,7 +203,27 @@ test('renders a table with seletable rows', () => {
 
   const fragment4 = asFragment()
 
+  fireEvent.click(getAllByLabelText('Select Row')[2])
+
+  const fragment5 = asFragment()
+
+  fireEvent.click(getAllByLabelText('Select Row')[3])
+
+  const fragment6 = asFragment()
+  fireEvent.click(getAllByLabelText('Select Row')[4])
+
+  const fragment7 = asFragment()
+
+  fireEvent.click(getAllByLabelText('Select Row')[4])
+
+  const fragment8 = asFragment()
+
+
   expect(fragment1).toMatchDiffSnapshot(fragment2)
   expect(fragment2).toMatchDiffSnapshot(fragment3)
   expect(fragment3).toMatchDiffSnapshot(fragment4)
+  expect(fragment4).toMatchDiffSnapshot(fragment5)
+  expect(fragment5).toMatchDiffSnapshot(fragment6)
+  expect(fragment6).toMatchDiffSnapshot(fragment7)
+  expect(fragment7).toMatchDiffSnapshot(fragment8)
 })
",0,,2,371,1,3,3,397
4079,b9fd60b30ce2f1b3ea479be1f0ea96bed4486b5d,f106f02fce70e3159adc57df7b5b4631ff20f7d3,,"fix: renaming + docs
","diff --git a/packages/react-table/__tests__/features/Visibility.test.tsx b/packages/react-table/__tests__/features/Visibility.test.tsx
index 130a563..b3dc6cf 100644
--- a/packages/react-table/__tests__/features/Visibility.test.tsx
+++ b/packages/react-table/__tests__/features/Visibility.test.tsx
@@ -98,7 +98,7 @@ const defaultColumns: ColumnDef<Person>[] = [
   },
 ]
 
-describe('useTableInstance', () => {
+describe('useReactTable', () => {
   it('can toggle column visibility', () => {
     const Table = () => {
       const [data] = React.useState<Person[]>(() => [...defaultData])
",0,,78,2812,1,16,138,19093
5615,edcd1796d22342aaa6ea85702434b1186483674a,edcd1796d22342aaa6ea85702434b1186483674a,"`createTable`, `useTable`, `injectTable`, etc.
New `tableOptions` function for making sharing common table options among multiple table instances easier","feat: follow other tanstack naming conventions
","diff --git a/packages/react-table/__tests__/features/Visibility.test.tsx b/packages/react-table/__tests__/features/Visibility.test.tsx
index e121a94..c0a2fba 100644
--- a/packages/react-table/__tests__/features/Visibility.test.tsx
+++ b/packages/react-table/__tests__/features/Visibility.test.tsx
@@ -3,12 +3,7 @@ import * as React from 'react'
 // import { renderHook } from '@testing-library/react-hooks'
 import * as RTL from '@testing-library/react'
 import '@testing-library/jest-dom'
-import {
-  useReactTable,
-  getCoreRowModel,
-  ColumnDef,
-  flexRender,
-} from '../../src'
+import { useTable, getCoreRowModel, ColumnDef, flexRender } from '../../src'
 
 type Person = {
   firstName: string
@@ -98,7 +93,7 @@ const defaultColumns: ColumnDef<Person>[] = [
   },
 ]
 
-describe('useReactTable', () => {
+describe('useTable', () => {
   it('can toggle column visibility', () => {
     const Table = () => {
       const [data] = React.useState<Person[]>(() => [...defaultData])
@@ -109,7 +104,7 @@ describe('useReactTable', () => {
 
       const rerender = React.useReducer(() => ({}), {})[1]
 
-      const table = useReactTable({
+      const table = useTable({
         data,
         columns,
         onColumnVisibilityChange: setColumnVisibility,
",0,,140,991,1,1,140,991
